id,name,four_letter,images_fetched
36722,"Serge Gainsbourg",INFP,4
40036,"Naoko Takeuchi",INFP,4
35826,"Emma Mackey",INFP,4
9264,"Taissa Farmiga",INFP,3
49287,"Mark David Chapman",INFP,4
80874,"ECCO2K",INFP,4
43968,"Alex Lawther",INFP,4
82437,"Andrew Scott",INFP,4
392282,"avogado6",INFP,4
84199,"Mikhail Lermontov",INFP,4
16929,"Edgar Wright",INFP,3
117771,"Nekfeu (Ken Samaras)",INFP,4
55434,"Luis Alberto Spinetta",INFP,4
11743,"Hugh Dancy",INFP,3
32322,"Daniel Bryan",INFP,4
19309,"Lucy Hale",INFP,4
36773,"Dawid Podsiadło",INFP,3
256096,"Thomas Astruc",INFP,3
28273,"Chloë Sevigny",INFP,3
147636,"sanah",INFP,4
102132,"Alice Pagani",INFP,4
3266,"Ralph Waldo Emerson",INFP,4
33323,"Christina Ricci",INFP,3
142430,"Yoshi (TREASURE)",INFP,4
322400,"Renata Litvinova",INFP,4
14322,"Rey Mysterio",INFP,4
156248,"Kōki Uchiyama",INFP,4
48408,"Lisa Kudrow",INFP,4
5460,"Benicio Del Toro",INFP,4
805,"Elon Musk",INTJ,4
4241,"Suga (BTS)",INTJ,4
30660,"Greta Thunberg",INTJ,4
734,"Nikola Tesla",INTJ,4
446,"Mark Zuckerberg",INTJ,4
23604,"Cillian Murphy",INTJ,4
20191,"Jada Pinkett Smith",INTJ,4
398,"Stephen Hawking",INTJ,3
21593,"G-Dragon (BIGBANG)",INTJ,3
2191,"Bernie Sanders",INTJ,4
5668,"Ludwig van Beethoven",INTJ,3
2911,"Stanley Kubrick",INTJ,4
33144,"Hajime Isayama",INTJ,4
24806,"Miyawaki Sakura (LE SSERAFIM)",INTJ,4
2486,"Christopher Nolan",INTJ,4
1015,"Jane Austen",INTJ,4
6388,"Ted Kaczynski “Unabomber”",INTJ,4
53802,"Robert Greene",INTJ,4
9129,"Ayn Rand",INTJ,4
5899,"Eric Harris",INTJ,4
2786,"Varg Vikernes",INTJ,4
31825,"Krystal Jung",INTJ,4
36201,"J. Robert Oppenheimer",INTJ,4
955,"C. S. Lewis",INTJ,3
3152,"Jack the Ripper",INTJ,4
63858,"Hedy Lamarr",INTJ,4
24970,"Woozi (SEVENTEEN)",INTJ,3
29777,"Andrew Yang",INTJ,4
5398,"David Fincher",INTJ,4
1017,"Jodie Foster",INTJ,4
49546,"New (The Boyz)",INTJ,4
141582,"Kurzgesagt – In a nutshell",INTJ,4
33913,"Nikolai Gogol",INTJ,4
3507,"Jerry Seinfeld",INTJ,4
10795,"Josep "Pep" Guardiola",INTJ,4
31904,"Im Changkyun “I.M” (Monsta X)",INTJ,4
2910,"Isaac Asimov",INTJ,4
72789,"Lee Dong-Wook",INTJ,3
16793,"Donna Tartt",INTJ,4
3145,"Russell Crowe",INTJ,4
10520,"Emily Brontë",INTJ,2
65318,"Qasem Soleimani",INTJ,4
4976,"Claude Monet",INTJ,4
6537,"Alan Moore",INTJ,4
13914,"Christoph Waltz",INTJ,4
15144,"Dick Cheney",INTJ,4
354237,"Lionel Scaloni",INTJ,4
6128,"CGP Grey",INTJ,4
36621,"Anna Wintour",INTJ,4
7191,"Werner Heisenberg",INTJ,4
72063,"Baek Jiheon (fromis_9)",INTJ,4
20083,"Linus Torvalds",INTJ,4
102764,"XkcdHatGuy",INTJ,4
166248,"Oxxxymiron",INTJ,4
35501,"Solar Sands",INTJ,4
9712,"Christopher Hitchens",INTJ,4
18436,"Neil Armstrong",INTJ,4
11315,"H.H. Holmes",INTJ,4
319,"Woodrow Wilson",INTJ,4
2785,"Anders Behring Breivik",INTJ,4
48721,"Iman Gadzhi",INTJ,4
30825,"Dmitri Mendeleev",INTJ,4
344,"John Adams",INTJ,4
11588,"Vladimir Nabokov",INTJ,4
12010,"Machado de Assis",INTJ,4
8716,"The Undertaker",INTJ,4
3740,"Sergei Rachmaninoff",INTJ,4
1019,"Colin Firth",INTJ,4
7345,"Max Planck",INTJ,4
11857,"Minzy",INTJ,4
113880,"Ahn Hyo Seop",INTJ,4
2976,"Patrick Stewart",INTJ,4
1018,"Ashley Olsen",INTJ,4
114316,"Kemal Sunal",INTJ,4
84459,"Anastasia Kreslina (Nastya)",INTJ,4
1714,"Alex Trebek",INTJ,4
846890,"Asa (BABYMONSTER)",INTJ,4
13092,"John Maynard Keynes",INTJ,3
28935,"James Clerk Maxwell",INTJ,4
171776,"Sabine Hossenfelder",INTJ,4
5780,"Steve Bannon",INTJ,4
149327,"Ahmad Alshugairi",INTJ,3
568871,"Sam Altman",INTJ,3
67573,"Zaha Hadid",INTJ,4
340,"John Quincy Adams",INTJ,4
20427,"Steve Martin",INTJ,3
60909,"Thierry Henry",INTJ,4
13087,"Julia Stiles",INTJ,4
5612,"Philip K. Dick",INTJ,4
211790,"Jiung (P1Harmony)",INTJ,3
24200,"Peter Thiel",INTJ,4
19310,"Troian Bellisario",INTJ,4
16076,"Michael Bloomberg",INTJ,4
5807,"Johannes Brahms",INTJ,4
42736,"Wooshin (Kim Wooseok)",INTJ,3
119924,"Ahn Seongmin (CRAVITY)",INTJ,4
24961,"Alexander Graham Bell",INTJ,4
11747,"Daniel Brühl",INTJ,4
18649,"Kyuhyun (Super Junior)",INTJ,4
48304,"Thomas Sowell",INTJ,4
9294,"Jason Bateman",INTJ,3
129088,"Joshua Kimmich",INTJ,4
35217,"Dario Nardi",INTJ,3
60894,"Nassim Nicholas Taleb",INTJ,4
18943,"Ludwig von Mises",INTJ,4
11499,"Michael Haneke",INTJ,3
20988,"Lou Salomé",INTJ,4
844505,"Bryan Christopher Kohberger",INTJ,4
7990,"Bill Belichick",INTJ,4
34196,"Kim Yoo-jung",INTJ,4
26335,"Ursula K. Le Guin",INTJ,4
30238,"Seth Rollins",INTJ,4
105942,"Raini Rodriguez",INTJ,4
80455,"B.J. Novak",INTJ,4
189977,"Giulia Tofana",INTJ,4
16063,"Timothy McVeigh",INTJ,4
425494,"Isabela Boscov",INTJ,3
126428,"Chubbyemu",INTJ,4
499479,"Payton Gendron (Buffalo shooter)",INTJ,3
29920,"Antonio Salieri",INTJ,4
6283,"Rosalind Franklin",INTJ,3
6395,"Susan Sontag",INTJ,4
29914,"Alexander Scriabin",INTJ,4
335,"James K. Polk",INTJ,4
11627,"Cormac McCarthy",INTJ,4
65253,"Robert Eggers",INTJ,4
240004,"Mileva Marić",INTJ,4
72040,"Adam Scott",INTJ,4
44047,"Saadi Shirazi",INTJ,4
590279,"Sarina Esmailzadeh",INTJ,4
170715,"Victoria “V.E.“ Schwab",INTJ,4
470108,"Konstrakta",INTJ,4
68629,"Arsene Wenger",INTJ,4
19372,"Harold Shipman "Dr Death"",INTJ,4
28940,"James Watt",INTJ,4
46553,"Charlie Munger",INTJ,3
189425,"José Madero",INTJ,4
3944,"Dolph Lundgren",INTJ,4
86799,"Mayu Matsuoka",INTJ,4
46643,"David Hilbert",INTJ,3
35088,"Haruma Miura",INTJ,4
28934,"Évariste Galois",INTJ,4
218652,"Klaus Schwab",INTJ,4
31196,"Vangelis",INTJ,3
22598,"Dan Aykroyd",INTJ,4
166640,"Kinoko Nasu",INTJ,4
134792,"Dilozof (Pelin Dilara Çolak)",INTJ,3
45428,"Bryan Johnson",INTJ,3
20438,"Colin Powell",INTJ,3
173594,"Satoshi Nakamoto",INTJ,4
14494,"Antonín Dvořák",INTJ,4
105893,"Alma Deutscher",INTJ,3
136163,"Ali Babacan",INTJ,4
60856,"Michael Burry",INTJ,4
35797,"Hieronymus Bosch",INTJ,4
55652,"Jay (OddJayAlter)",INTJ,4
33342,"Steve Ditko",INTJ,4
22771,"Hans Asperger",INTJ,3
28929,"Alessandro Volta",INTJ,4
34974,"Ernest Rutherford",INTJ,4
82623,"Subin (VICTON)",INTJ,3
204960,"Zach Star",INTJ,4
547621,"Majid Vasheghani",INTJ,3
498557,"Osamah almuslim",INTJ,3
29904,"Herbert von Karajan",INTJ,4
76017,"Chani (SF9)",INTJ,4
596079,"Spartak Subbota/Спартак Суббота",INTJ,4
259725,"Lee Soo-hyuk",INTJ,4
11481,"Sergio Leone",INTJ,3
303205,"Maitê Krummenauer",INTJ,4
183177,"Alexander Grothendieck",INTJ,3
206020,"Phillip Brooks "CM Punk"",INTJ,4
188242,"Jeremy Strong",INTJ,4
66957,"Dominick Cruz",INTJ,4
11692,"Isabelle Huppert",INTJ,4
86489,"Ady Endre",INTJ,4
5313,"Ray Kurzweil",INTJ,3
18941,"Hans-Hermann Hoppe",INTJ,4
15849,"Gregg Popovich",INTJ,3
477952,"Herve Renard",INTJ,4
29951,"Arnold Schönberg",INTJ,4
42287,"Yana Toboso",INTJ,4
142898,"Eric Weinstein",INTJ,4
28942,"Antoine Lavoisier",INTJ,4
35960,"Douglas Murray",INTJ,4
9680,"Charles Dance",INTJ,4
32659,"Tim Ferriss",INTJ,4
67666,"Trey Sesler (Mr. Anime)",INTJ,4
175638,"Nuri B. Ceylan",INTJ,3
389891,"Mike Mentzer",INTJ,4
127744,"Xabi Alonso",INTJ,4
56580,"Glenn Greenwald",INTJ,4
74472,"Ademo (PNL)",INTJ,4
49029,"Bernhard Riemann",INTJ,3
22770,"Suzanne Collins",INTJ,4
100124,"Ken Jennings",INTJ,3
469239,"Larry Fink",INTJ,4
90616,"Tarek Lurcich (Rancore)",INTJ,4
151878,"Annalisa",INTJ,4
442189,"Kropka308",INTJ,3
443,"Bill Gates",INTP,4
4242,"Jin (BTS)",INTP,4
8831,"Bo Burnham",INTP,4
28430,"Lee Know (Stray Kids)",INTP,4
567,"George R. R. Martin",INTP,4
3820,"Aubrey Plaza",INTP,4
529175,"Haerin (NewJeans)",INTP,4
5997,"Jeffrey Dahmer",INTP,4
397,"Charles Darwin",INTP,4
1732,"Marie Skłodowska-Curie",INTP,3
330,"Abraham Lincoln",INTP,4
682,"Stephen King",INTP,4
3852,"H.P. Lovecraft",INTP,4
8923,"Sehun (EXO)",INTP,4
11323,"Avicii",INTP,3
24971,"Wonwoo (SEVENTEEN)",INTP,3
24933,"Renjun (NCT)",INTP,4
442,"Edward Snowden",INTP,4
966,"Rowan Atkinson",INTP,4
7446,"Elliot Page",INTP,3
20624,"Go Won (Loossemble)",INTP,4
38591,"Yoshihiro Togashi",INTP,4
1370,"Jesse Eisenberg",INTP,3
13807,"Amanda Seyfried",INTP,4
197360,"Faline San",INTP,3
26717,"Hendery (WayV) (NCT)",INTP,4
2528,"Richard Dawkins",INTP,4
8727,"Aldous Huxley",INTP,4
2315,"Galileo Galilei",INTP,4
9362,"Robert James Rallison (TheOdd1sOut)",INTP,4
31870,"Yeosang (ATEEZ)",INTP,4
21100,"Joana Ceddia",INTP,4
28925,"Blaise Pascal",INTP,4
236898,"Nijiro Murakami",INTP,4
46758,"Jae Park (eaJ)",INTP,4
9573,"Ed Kemper",INTP,4
3550,"Woody Allen",INTP,4
59945,"Kevin De Bruyne",INTP,3
11629,"Anton Chekhov",INTP,4
2529,"Tina Fey",INTP,4
27308,"Kang Hyewon",INTP,3
404686,"Park Hae-soo",INTP,4
20422,"Fernando Pessoa",INTP,4
32785,"NileRed",INTP,4
12000,"Adam Smith",INTP,3
6282,"Dmitri Shostakovich",INTP,4
29903,"Maryam Mirzakhani",INTP,4
80928,"Tom Scott",INTP,4
4151,"Avicenna / Ibn Sina",INTP,3
30688,"Alexander McKechnie (Exurb1a)",INTP,4
62688,"Mehran Modiri",INTP,4
16881,"Norm Macdonald",INTP,3
19380,"Adam Lanza",INTP,4
16297,"Hyungwon (Monsta X)",INTP,3
2716,"Lewis Carroll",INTP,4
4157,"Gottfried Wilhelm Leibniz",INTP,4
11498,"Ridley Scott",INTP,4
586,"Martin Freeman",INTP,4
47589,"Banksy",INTP,4
11859,"Asa Butterfield",INTP,4
26045,"Antonio Vivaldi",INTP,3
2977,"Bill Murray",INTP,4
40116,"Brandon Sanderson",INTP,4
48701,"Iberê Thenório (Manual do Mundo)",INTP,4
6125,"Ian Hecox",INTP,4
50204,"Agustín Laje Arrigoni",INTP,4
502369,"Bible Wichapas Sumettikul",INTP,3
27703,"Larry David",INTP,4
43380,"Daidus",INTP,3
49302,"Terence Tao",INTP,3
11606,"Jules Verne",INTP,3
24522,"Tsugumi Ohba",INTP,4
3824,"Freddie Highmore",INTP,4
29932,"Erik Satie",INTP,4
37838,"Ahmed El-Ghandour (El-Da7ee7)",INTP,4
6762,"Richard Ayoade",INTP,4
35796,"Zdzisław Beksiński",INTP,3
7522,"Carl Friedrich Gauss",INTP,3
11491,"Paul Thomas Anderson",INTP,4
23634,"Sam O'Nella",INTP,4
34164,"Glenn Gould",INTP,4
22657,"Jamie (Casually Explained)",INTP,2
30398,"Ari Aster",INTP,4
342,"James Madison",INTP,4
223360,"Kim Seon-ho",INTP,4
146384,"Song Kang",INTP,3
1013,"Larry Page",INTP,4
28923,"Paul Dirac",INTP,3
18633,"Matt Stone",INTP,3
177518,"Kalynn Koury",INTP,4
50326,"Pier Paolo Pasolini",INTP,3
108962,"Arthur Petry",INTP,4
11816,"Christopher Walken",INTP,3
27629,"Jorge Luis Borges",INTP,4
28210,"Frank Herbert",INTP,4
2182,"Ron Paul",INTP,4
96767,"Roberto Musso",INTP,4
23651,"Jim Parsons",INTP,4
57392,"Kurt Gödel",INTP,4
42405,"Rian Johnson",INTP,4
48420,"Gaspar Noé",INTP,4
29216,"Maurice Ravel",INTP,4
28796,"Michael Faraday",INTP,4
29697,"Milton Friedman",INTP,4
338322,"Fırat Albayram",INTP,3
111441,"Zerocalcare",INTP,4
1014,"Sergey Brin",INTP,4
37395,"Benjamin Steele (Rusty Cage)",INTP,4
41973,"Zach Hadel (Psychicpebbles)",INTP,4
270601,"Sérgio Sacani (Space Today)",INTP,4
40966,"Grigori Perelman",INTP,4
20951,"Wyatt Oleff",INTP,4
20784,"Stephen Hillenburg",INTP,4
135888,"Lester Green (Beetlejuice)",INTP,4
8844,"Chevy Chase",INTP,4
54444,"Raditya Dika",INTP,4
280031,"Utopia Show",INTP,4
492239,"Shannon J. Curry",INTP,3
29566,"Friedrich von Hayek",INTP,4
10878,"Sigourney Weaver",INTP,4
45408,"Kang Minhee (CRAVITY)",INTP,4
7192,"Roger Penrose",INTP,4
104661,"Pedro Loos",INTP,3
43795,"ONE",INTP,2
6936,"Friedrich Schiller",INTP,4
73937,"Mikhail Bulgakov",INTP,4
154568,"Victor Gulenko",INTP,4
71460,"Ryūnosuke Akutagawa",INTP,4
851235,"Rora (BABYMONSTER)",INTP,4
61563,"Yegor Letov",INTP,4
6238,"Honoré de Balzac",INTP,4
303052,"Bizarrap",INTP,3
11705,"Charlotte Gainsbourg",INTP,4
60507,"Tomokazu Sugita",INTP,4
11403,"David Cronenberg",INTP,4
3273,"T. S. Eliot",INTP,4
33596,"Miles Teller",INTP,4
34964,"Leonhard Euler",INTP,4
16800,"David Mitchell",INTP,4
29158,"Alexander Fleming",INTP,4
5461,"Don Cheadle",INTP,4
15852,"Tim Duncan",INTP,4
71293,"Luda (WJSN)",INTP,4
35126,"Lee Nagyung (fromis_9)",INTP,4
2607,"David Keirsey",INTP,4
30006,"Chris Hadfield",INTP,3
57359,"Juan Román Riquelme",INTP,4
60983,"Stephen Chow",INTP,4
260833,"Maxim Katz",INTP,4
36651,"Louis Theroux",INTP,4
464407,"Cocona (XG)",INTP,3
6536,"Frank Miller",INTP,3
39992,"Marilyn vos Savant",INTP,4
70989,"Aaron Swartz",INTP,4
670,"Terry Pratchett",INTP,4
231100,"Valerio Lundini",INTP,3
31603,"Alex Becker",INTP,4
23602,"Paul Bettany",INTP,4
1012,"Paul Allen",INTP,4
18597,"Park Woojin (AB6IX)",INTP,4
54569,"Oversimplified",INTP,4
35215,"Aušra Augustinavičiūtė",INTP,4
23459,"Philip Glass",INTP,4
480240,"Lofe",INTP,3
264573,"Ben Thomas (Sisyphus 55)",INTP,4
116279,"Sally Rooney",INTP,4
258716,"uebermarginal (убермаргинал)",INTP,4
24991,"Alexander Zverev",INTP,4
287260,"Yuriy Kaplan",INTP,4
29841,"Thomas “TomSka” Ridgewell",INTP,4
2518,"Gary Johnson",INTP,4
34978,"Johann Gregor Mendel",INTP,4
65309,"Tom Segura",INTP,3
42712,"Tsutomu Miyazaki",INTP,4
178512,"Matt Reeves",INTP,4
200509,"Sor Juana Inés de la Cruz",INTP,3
71048,"Euclid",INTP,3
23916,"John Malkovich",INTP,4
178863,"Liu Cixin",INTP,4
296524,"Ivan “Vanya” Usovich (Иван «Ваня» Усович)",INTP,4
136915,"Hiroyuki Nishimura",INTP,4
42127,"Mitch Hedberg",INTP,4
16731,"Issei Sagawa",INTP,4
68891,"Seoho (ONEUS)",INTP,3
13915,"Dustin Hoffman",INTP,3
551222,"Mason Thames",INTP,4
86429,"Alexandr Pichushkin "chess killer"",INTP,4
45409,"Cha Junho (DRIPPIN)",INTP,4
54045,"Egon Schiele",INTP,4
34993,"Pierre Curie",INTP,4
48564,"Hippocrates",INTP,4
32215,"Jhonen Vasquez",INTP,4
30038,"Reza Pahlavi Junior",INTP,4
41954,"Antônio Carlos 'Tom' Jobim",INTP,4
197901,"Caner Özyurtlu",INTP,4
64220,"Marie-Louise von Franz",INTP,3
82274,"Mark Normand",INTP,4
9627,"Abbas Kiarostami",INTP,4
12699,"Kathrin Fricke (Coldmirror)",INTP,4
369500,"Sabrina Cruz",INTP,3
965,"Elizabeth Olsen",ISFJ,4
24953,"Soobin (TXT)",ISFJ,4
19314,"Sadie Sink",ISFJ,3
28431,"Yang Jeongin “I.N” (Stray Kids)",ISFJ,4
152879,"Jungwon (ENHYPEN)",ISFJ,4
28359,"Kim Seungmin (Stray Kids)",ISFJ,4
10933,"Bob Ross",ISFJ,4
12138,"Taeyeon (SNSD)",ISFJ,4
24928,"Jaemin (NCT)",ISFJ,3
20608,"Yoo Jeongyeon (TWICE)",ISFJ,4
14543,"Henry Cavill",ISFJ,3
10134,"Bella Hadid",ISFJ,4
26810,"Yeji Hwang (ITZY)",ISFJ,4
26812,"Lee Chaeryeong (ITZY)",ISFJ,4
24966,"Jeonghan (SEVENTEEN)",ISFJ,3
88493,"Carlo Ancelotti",ISFJ,4
426044,"Liz (IVE)",ISFJ,3
16717,"Natalia Dyer",ISFJ,4
24967,"Joshua (SEVENTEEN)",ISFJ,4
16695,"Lili Reinhart",ISFJ,4
31871,"Seonghwa (ATEEZ)",ISFJ,4
20616,"ViVi (Loossemble)",ISFJ,3
75,"Jimmy Carter",ISFJ,4
22652,"Catherine, Princess of Wales",ISFJ,4
35113,"Chung Ha",ISFJ,4
1035,"Mark Ruffalo",ISFJ,4
55353,"Barış Özcan",ISFJ,4
1032,"Anthony Hopkins",ISFJ,3
24281,"Marie Kondo",ISFJ,4
16296,"Wonho",ISFJ,4
18696,"William, Prince of Wales",ISFJ,3
27313,"Kun (WayV) (NCT)",ISFJ,3
97150,"Kemal Kılıçdaroğlu",ISFJ,4
1026,"Bruce Willis",ISFJ,4
28675,"YoonA (SNSD)",ISFJ,4
454817,"Sullyoon (NMIXX)",ISFJ,3
3153,"Roger Federer",ISFJ,4
28427,"Kim Woojin",ISFJ,3
575363,"Nika Shakarami",ISFJ,4
24809,"Kim Minju",ISFJ,4
75450,"Jão",ISFJ,4
373051,"Shen Xiaoting (Kep1er)",ISFJ,4
21515,"Kaia Gerber",ISFJ,3
2303,"Seth Meyers",ISFJ,4
20432,"Mitt Romney",ISFJ,4
197131,"Louis Partridge",ISFJ,4
193975,"Amy Coney Barrett",ISFJ,4
25379,"Arin (OH MY GIRL)",ISFJ,4
7536,"Ed Gein",ISFJ,3
44239,"Lee Jong-suk",ISFJ,3
42412,"Tiago Leifert",ISFJ,4
3308,"Andrés Iniesta",ISFJ,4
503423,"Julián Álvarez",ISFJ,4
70231,"Seyed Ebrahim Raisi",ISFJ,4
19307,"Leighton Meester",ISFJ,4
39726,"Toby Hendy (Tibees)",ISFJ,3
33310,"Kirsten Dunst",ISFJ,4
6486,"Rachel McAdams",ISFJ,4
42232,"N'Golo Kanté",ISFJ,4
11645,"Bashar al-Assad",ISFJ,4
56246,"Jill Biden",ISFJ,4
104394,"Rupi Kaur",ISFJ,3
8504,"Sade Adu",ISFJ,4
47821,"Miranda Cosgrove",ISFJ,4
88392,"Onda (EVERGLOW)",ISFJ,4
26646,"Minami Hamabe",ISFJ,4
38735,"Brooke Shields",ISFJ,4
2743,"Anderson Cooper",ISFJ,4
7847,"Chuck Norris",ISFJ,4
34201,"Yui Aragaki",ISFJ,4
23259,"Manny Pacquiao",ISFJ,4
584204,"Tan France",ISFJ,4
9949,"Lily James",ISFJ,3
26392,"Mashiho (Ex-Treasure)",ISFJ,4
1030,"Halle Berry",ISFJ,4
540666,"Steven Wolfe "Johnny Sins"",ISFJ,3
2578,"Miranda Kerr",ISFJ,4
38162,"Ben Fero",ISFJ,2
263357,"Paulo Muzy",ISFJ,4
9229,"Alicia Vikander",ISFJ,4
1883,"James Stewart",ISFJ,4
56997,"Jenna Fischer",ISFJ,4
63346,"Emine Erdoğan",ISFJ,4
3195,"Michael Caine",ISFJ,4
33280,"Ronnie Coleman",ISFJ,4
93222,"Katrina Kaif",ISFJ,4
18064,"Harry Maguire",ISFJ,4
846896,"Pharita (BABYMONSTER)",ISFJ,3
21597,"Daesung (BIGBANG)",ISFJ,3
217181,"Sumin (STAYC)",ISFJ,4
66232,"King Abdullah",ISFJ,4
243340,"Kamila Valieva",ISFJ,3
25378,"Yubin (OH MY GIRL)",ISFJ,4
54483,"E:U (EVERGLOW)",ISFJ,4
31082,"Deepika Padukone",ISFJ,4
504092,"Scott Christian Sava",ISFJ,3
430093,"Jungsu (Xdinary Heroes)",ISFJ,4
47461,"Kaká",ISFJ,4
43378,"Kasumi Arimura",ISFJ,3
320,"William Howard Taft",ISFJ,4
76142,"Sadio Mané",ISFJ,4
34205,"Tao Tsuchiya",ISFJ,4
306023,"Tunç Kurt",ISFJ,4
30083,"Andrew Lincoln",ISFJ,4
514356,"Lola Tung",ISFJ,4
9740,"Gary Ridgway",ISFJ,4
22845,"King Salman",ISFJ,4
365711,"Ran Takahashi",ISFJ,4
65450,"Hilary Hahn",ISFJ,4
202669,"Iga Świątek",ISFJ,4
216202,"Pattie Boyd",ISFJ,4
104388,"Ariel Helwani",ISFJ,4
377852,"Kawaguchi Yurina",ISFJ,4
130687,"Liza Soberano",ISFJ,3
31826,"Victoria Song",ISFJ,4
11670,"Catherine Deneuve",ISFJ,4
72487,"Troy Baker",ISFJ,4
25881,"Candice Swanepoel",ISFJ,4
39778,"Mao Asada",ISFJ,4
1031,"Naomi Watts",ISFJ,4
9043,"Mariusz Pudzianowski",ISFJ,4
844595,"Rami (BABYMONSTER)",ISFJ,4
40854,"Park Bo-young",ISFJ,4
312475,"Zé Felipe",ISFJ,3
11082,"Gianluigi Buffon",ISFJ,4
380545,"Shunsuke Michieda",ISFJ,4
152020,"Joshua Tomar",ISFJ,4
45104,"Sandy (Sandy & Junior)",ISFJ,4
71295,"Yeoreum (WJSN)",ISFJ,4
141111,"Shivani Paliwal (Now United)",ISFJ,3
393447,"Clarissa Müller",ISFJ,3
111473,"Phillipa Soo",ISFJ,4
19005,"Hongseok (PENTAGON)",ISFJ,4
232858,"Yuki (Purple Kiss)",ISFJ,4
34930,"Seunghee (CLC)",ISFJ,3
47845,"Michel Teló",ISFJ,4
20854,"Alexis Bledel",ISFJ,4
11411,"Yasujiro Ozu",ISFJ,4
45099,"Roberto Carlos",ISFJ,4
20288,"Kate Mara",ISFJ,4
68883,"Hyojin (ONF)",ISFJ,4
191350,"Jayson Tatum",ISFJ,4
47463,"Alisson Becker",ISFJ,4
11647,"Johnny Carson",ISFJ,4
121916,"Alina Zagitova",ISFJ,4
72396,"Jung Chaeyeon",ISFJ,4
20192,"Katie Holmes",ISFJ,4
26402,"Kim Jonghyeon (NU'EST)",ISFJ,4
27155,"Mirko Drotschmann (MrWissen2go)",ISFJ,4
86072,"George MacKay",ISFJ,4
8712,"André the Giant",ISFJ,4
157060,"Fabio Fazio",ISFJ,4
49336,"Romee Strijd",ISFJ,4
45419,"Lee Eunsang (YOUNITE)",ISFJ,4
464408,"Hinata (XG)",ISFJ,3
229354,"Ju Jingyi",ISFJ,4
161093,"Soojin (Weeekly)",ISFJ,4
118288,"Mahiro Takasugi",ISFJ,4
6613,"Kurt Angle",ISFJ,4
176482,"Kant",ISFJ,4
43554,"Fátima Bernardes",ISFJ,4
6267,"Johannes Vermeer",ISFJ,3
34195,"Kim So-hyun",ISFJ,4
128025,"Mehmet Akif Ersoy",ISFJ,4
96307,"Phillip Schofield",ISFJ,4
141115,"Savannah Clarke (Now United)",ISFJ,4
99833,"Nathan Yaffe (The Drawfee Channel)",ISFJ,4
56274,"Hrithik Roshan",ISFJ,4
95873,"Nagita Slavina",ISFJ,3
137075,"Ziya Selçuk",ISFJ,4
285304,"Gong Jun",ISFJ,3
74018,"Mahmoud Hessabi",ISFJ,4
42427,"Tamera Mowry",ISFJ,4
44741,"Elizabeth Lail",ISFJ,4
49559,"Ivan Turgenev",ISFJ,4
112947,"Lee Sujeong (Lovelyz)",ISFJ,4
61959,"José José",ISFJ,4
119382,"Rocío Vidal (La Gata de Schrödinger)",ISFJ,4
375930,"Annie Ernaux",ISFJ,4
121874,"Fatih Portakal",ISFJ,4
108012,"Tessa Virtue",ISFJ,2
104598,"Chorong (Apink)",ISFJ,4
232796,"Angela Aguilar",ISFJ,4
43548,"Marina Ruy Barbosa",ISFJ,4
20084,"Renée Zellweger",ISFJ,4
231386,"Thiago Silva",ISFJ,4
26080,"Dominic Thiem",ISFJ,4
33503,"James Comey",ISFJ,4
45648,"Norman Rockwell",ISFJ,4
599913,"Saena (FIFTY FIFTY)",ISFJ,4
92613,"Anna Mcnulty",ISFJ,2
215739,"Yolanda Saldívar",ISFJ,4
261012,"Stipe Miocic",ISFJ,4
8999,"Brian Shaw",ISFJ,4
119917,"Park Serim (CRAVITY)",ISFJ,4
82621,"Byungchan (VICTON)",ISFJ,4
660731,"Seo Dahyun (tripleS)",ISFJ,4
127183,"Jul",ISFJ,4
196233,"Abigail Adams",ISFJ,4
28424,"Hwang Hyunjin (Stray Kids)",ISFP,4
4243,"Jungkook (BTS)",ISFP,4
12939,"Jennie (BLACKPINK)",ISFP,4
131,"Michael Jackson",ISFP,4
45,"Lionel Messi",ISFP,4
20606,"Hirai Momo (TWICE)",ISFP,4
567786,"Emma Myers",ISFP,3
8922,"Kai (EXO)",ISFP,4
15047,"Elliot Rodger",ISFP,4
31829,"Sulli",ISFP,4
52942,"Alexa Demie",ISFP,3
24924,"Taeyong (NCT)",ISFP,4
210511,"Giselle (aespa)",ISFP,4
10254,"Seulgi (Red Velvet)",ISFP,4
26712,"Seo Soojin",ISFP,3
6483,"Ryan Gosling",ISFP,4
24810,"Kim Chaewon (LE SSERAFIM)",ISFP,4
1048,"Brad Pitt",ISFP,4
4978,"Frida Kahlo",ISFP,4
5671,"Frédéric Chopin",ISFP,4
2958,"Mike Tyson",ISFP,4
8841,"Adam Sandler",ISFP,4
31972,"Hwasa (MAMAMOO)",ISFP,3
24974,"THE8 (SEVENTEEN)",ISFP,4
58131,"girl in red",ISFP,4
37147,"Yuzuru Hanyu",ISFP,4
31215,"Ten (WayV) (NCT)",ISFP,4
27929,"Lee Taemin (SHINee)",ISFP,4
24976,"Vernon (SEVENTEEN)",ISFP,4
158321,"Arthur Aguiar (BBB22)",ISFP,4
31872,"San (ATEEZ)",ISFP,4
539524,"Manoel Gomes (Caneta Azul)",ISFP,3
25425,"Sunmi",ISFP,4
132,"Prince",ISFP,4
20266,"Dakota Johnson",ISFP,4
27193,"Charles Bukowski",ISFP,4
482315,"Hong Eunchae (LE SSERAFIM)",ISFP,4
