id,mbti,input_path,face_path,conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,split
5071,INTJ,INTJ/ce40decf96.jpg,INTJ/ce40decf96_face.jpg,0.8554227352142334,1354,612,1558,877,train
5072,INTJ,INTJ/ce501f7e9c.jpg,INTJ/ce501f7e9c_face.jpg,0.8887359499931335,60,79,129,176,train
5073,INTJ,INTJ/ce5d0645ac.jpg,INTJ/ce5d0645ac_face.jpg,0.8498611450195312,127,17,163,70,train
5074,INTJ,INTJ/ce88e8ece6.jpg,INTJ/ce88e8ece6_face.jpg,0.7984523773193359,422,108,810,546,train
5075,INTJ,INTJ/ceeb19fe05.jpg,INTJ/ceeb19fe05_face.jpg,0.922735631465912,29,23,145,175,test
5076,INTJ,INTJ/cfa771a6f0.jpg,INTJ/cfa771a6f0_face.jpg,0.9148390293121338,432,220,750,649,train
5077,INTJ,INTJ/cfc64dc7ed.jpg,INTJ/cfc64dc7ed_face.jpg,0.8817533254623413,93,18,146,89,train
5078,INTJ,INTJ/d01d30f468.jpg,INTJ/d01d30f468_face.jpg,0.8920149803161621,181,11,432,383,test
5079,INTJ,INTJ/d2366ec274.jpg,INTJ/d2366ec274_face.jpg,0.8904603719711304,63,30,123,109,train
5080,INTJ,INTJ/d277e692b7.jpg,INTJ/d277e692b7_face.jpg,0.8942117094993591,74,63,126,134,train
5081,INTJ,INTJ/d3b28f0ff3.jpg,INTJ/d3b28f0ff3_face.jpg,0.8367152214050293,60,20,107,86,train
5082,INTJ,INTJ/d420787eab.jpg,INTJ/d420787eab_face.jpg,0.9067633152008056,140,158,270,335,test
5083,INTJ,INTJ/d4b3e29cca.jpg,INTJ/d4b3e29cca_face.jpg,0.8538336157798767,69,30,102,90,train
5084,INTJ,INTJ/d55c73dc9b.jpg,INTJ/d55c73dc9b_face.jpg,0.8384740352630615,80,119,101,147,train
5085,INTJ,INTJ/d59eff8727.jpg,INTJ/d59eff8727_face.jpg,0.8593932390213013,64,13,123,89,train
5086,INTJ,INTJ/d5a9d5588b.jpg,INTJ/d5a9d5588b_face.jpg,0.8580936789512634,180,70,265,232,train
5087,INTJ,INTJ/d884ecb058.jpg,INTJ/d884ecb058_face.jpg,0.8577454090118408,76,57,155,156,train
5088,INTJ,INTJ/d8a5ff3ec2.jpg,INTJ/d8a5ff3ec2_face.jpg,0.835139811038971,162,77,331,315,train
5089,INTJ,INTJ/d9acbad31a.jpg,INTJ/d9acbad31a_face.jpg,0.8573185205459595,68,26,128,121,train
5090,INTJ,INTJ/dce771b42a.jpg,INTJ/dce771b42a_face.jpg,0.860721230506897,199,39,339,237,train
5091,INTJ,INTJ/dd53ea8ba6.jpg,INTJ/dd53ea8ba6_face.jpg,0.874509871006012,291,168,434,373,train
5092,INTJ,INTJ/de4fbb008d.jpg,INTJ/de4fbb008d_face.jpg,0.8748733997344971,168,84,249,198,test
5093,INTJ,INTJ/df1aba7500.jpg,INTJ/df1aba7500_face.jpg,0.8699001669883728,58,32,133,128,train
5094,INTJ,INTJ/dfabcd091c.jpg,INTJ/dfabcd091c_face.jpg,0.8975517749786377,55,49,131,150,train
5095,INTJ,INTJ/e014cf736c.jpg,INTJ/e014cf736c_face.jpg,0.8731480240821838,71,57,208,267,val
5096,INTJ,INTJ/e0b004adc2.jpg,INTJ/e0b004adc2_face.jpg,0.8896806836128235,254,296,957,1298,train
5097,INTJ,INTJ/e0c79b7ccc.jpg,INTJ/e0c79b7ccc_face.jpg,0.8979446887969971,47,40,125,139,train
5098,INTJ,INTJ/e1e6fd01aa.jpg,INTJ/e1e6fd01aa_face.jpg,0.8590055108070374,123,37,193,132,train
5099,INTJ,INTJ/e2115a2f5f.jpg,INTJ/e2115a2f5f_face.jpg,0.9314382076263428,39,49,144,189,train
5100,INTJ,INTJ/e2629f1e45.jpg,INTJ/e2629f1e45_face.jpg,0.9130086898803712,199,295,637,887,val
5101,INTJ,INTJ/e3b9374b93.jpg,INTJ/e3b9374b93_face.jpg,0.9055514931678772,63,36,157,158,test
5102,INTJ,INTJ/e3d39cff6d.jpg,INTJ/e3d39cff6d_face.jpg,0.8869174718856812,94,32,217,165,train
5103,INTJ,INTJ/e42dbb48de.jpg,INTJ/e42dbb48de_face.jpg,0.885952353477478,77,32,128,109,test
5104,INTJ,INTJ/e4a9fc4acc.jpg,INTJ/e4a9fc4acc_face.jpg,0.859704315662384,71,57,127,131,train
5105,INTJ,INTJ/e4d99bef77.jpg,INTJ/e4d99bef77_face.jpg,0.892893373966217,76,54,127,119,train
5106,INTJ,INTJ/e75a1be434.jpg,INTJ/e75a1be434_face.jpg,0.8628795742988586,0,26,66,141,train
5107,INTJ,INTJ/e88780e414.jpg,INTJ/e88780e414_face.jpg,0.8708287477493286,140,6,536,557,train
5108,INTJ,INTJ/ea072df0c5.jpg,INTJ/ea072df0c5_face.jpg,0.9175417423248292,33,46,149,195,train
5109,INTJ,INTJ/eafd562e5b.jpg,INTJ/eafd562e5b_face.jpg,0.9150598645210266,219,115,493,543,train
5110,INTJ,INTJ/ec724cc495.jpg,INTJ/ec724cc495_face.jpg,0.9174711108207704,97,7,199,160,train
5111,INTJ,INTJ/ec75372541.jpg,INTJ/ec75372541_face.jpg,0.8200364708900452,77,74,100,110,test
5112,INTJ,INTJ/ecd4cd8e23.jpg,INTJ/ecd4cd8e23_face.jpg,0.9098868370056152,367,110,584,398,test
5113,INTJ,INTJ/edf413b23c.jpg,INTJ/edf413b23c_face.jpg,0.8977340459823608,290,369,610,850,train
5114,INTJ,INTJ/ee0cf66dd8.jpg,INTJ/ee0cf66dd8_face.jpg,0.8864441514015198,237,217,400,419,train
5115,INTJ,INTJ/ee48d22371.jpg,INTJ/ee48d22371_face.jpg,0.9098901748657228,28,44,137,199,train
5116,INTJ,INTJ/ee8e7d669b.jpg,INTJ/ee8e7d669b_face.jpg,0.9116677641868592,1803,337,2435,1159,train
5117,INTJ,INTJ/eee71018ce.jpg,INTJ/eee71018ce_face.jpg,0.8924082517623901,561,166,853,517,train
5118,INTJ,INTJ/efb704be1d.jpg,INTJ/efb704be1d_face.jpg,0.8423432111740112,55,63,115,143,train
5119,INTJ,INTJ/f059286920.jpg,INTJ/f059286920_face.jpg,0.8952435851097107,53,33,99,104,train
5120,INTJ,INTJ/f061ca94ac.jpg,INTJ/f061ca94ac_face.jpg,0.8895874619483948,76,40,150,135,train
5121,INTJ,INTJ/f14359b067.jpg,INTJ/f14359b067_face.jpg,0.9141805171966552,375,140,679,605,train
5122,INTJ,INTJ/f2e67c83b4.jpg,INTJ/f2e67c83b4_face.jpg,0.9013020396232604,50,2,119,95,val
5123,INTJ,INTJ/f3e65de958.jpg,INTJ/f3e65de958_face.jpg,0.8561084866523743,54,16,81,59,train
5124,INTJ,INTJ/f4b5880b5f.jpg,INTJ/f4b5880b5f_face.jpg,0.8532889485359192,68,48,116,106,train
5125,INTJ,INTJ/f8592fc1ea.jpg,INTJ/f8592fc1ea_face.jpg,0.8618801832199097,49,43,123,135,train
5126,INTJ,INTJ/f86f72c152.jpg,INTJ/f86f72c152_face.jpg,0.8593902587890625,109,26,145,75,train
5127,INTJ,INTJ/f9bcfde803.jpg,INTJ/f9bcfde803_face.jpg,0.8929629921913147,215,53,305,187,train
5128,INTJ,INTJ/f9eaef2c02.jpg,INTJ/f9eaef2c02_face.jpg,0.882171094417572,609,73,813,356,train
5129,INTJ,INTJ/fb104844e5.jpg,INTJ/fb104844e5_face.jpg,0.9054946899414062,102,55,202,188,train
5130,INTJ,INTJ/fcf936c137.jpg,INTJ/fcf936c137_face.jpg,0.914025902748108,318,79,515,378,train
5131,INTJ,INTJ/fed5ad9b83.jpg,INTJ/fed5ad9b83_face.jpg,0.8375545740127563,81,43,117,93,train
5132,INTP,INTP/00f8ec083b.jpg,INTP/00f8ec083b_face.jpg,0.883211076259613,293,216,602,722,train
5133,INTP,INTP/015a7ba917.jpg,INTP/015a7ba917_face.jpg,0.8859193325042725,30,32,131,195,train
5134,INTP,INTP/01949d0aa4.jpg,INTP/01949d0aa4_face.jpg,0.901794731616974,40,37,160,227,train
5135,INTP,INTP/02df4b7ad3.jpg,INTP/02df4b7ad3_face.jpg,0.9109282493591307,93,29,197,183,train
5136,INTP,INTP/03e88df3ab.jpg,INTP/03e88df3ab_face.jpg,0.8832246661186218,417,306,925,822,train
5137,INTP,INTP/052e268e9a.jpg,INTP/052e268e9a_face.jpg,0.9096360206604004,748,82,964,360,train
5138,INTP,INTP/057fc22c08.jpg,INTP/057fc22c08_face.jpg,0.8710784316062927,46,47,135,163,train
5139,INTP,INTP/0645947c35.jpg,INTP/0645947c35_face.jpg,0.9045113921165466,37,40,136,169,train
5140,INTP,INTP/0675a93566.jpg,INTP/0675a93566_face.jpg,0.8975369334220886,72,51,141,143,train
5141,INTP,INTP/08398c0fc8.jpg,INTP/08398c0fc8_face.jpg,0.8947992920875549,55,44,124,132,test
5142,INTP,INTP/093d0ca38e.jpg,INTP/093d0ca38e_face.jpg,0.9017972350120544,33,15,95,109,train
5143,INTP,INTP/0a12ff9149.jpg,INTP/0a12ff9149_face.jpg,0.8424802422523499,391,241,651,562,train
5144,INTP,INTP/0b80b33032.jpg,INTP/0b80b33032_face.jpg,0.8939666152000427,80,27,164,136,train
5145,INTP,INTP/0ba34135fd.jpg,INTP/0ba34135fd_face.jpg,0.91554594039917,279,271,665,759,train
5146,INTP,INTP/0bcff6c876.jpg,INTP/0bcff6c876_face.jpg,0.9109170436859132,317,253,724,766,train
5147,INTP,INTP/0cd842966f.jpg,INTP/0cd842966f_face.jpg,0.8843204379081726,186,78,378,324,test
5148,INTP,INTP/0ce0bfc9fb.jpg,INTP/0ce0bfc9fb_face.jpg,0.8662571310997009,238,92,498,442,train
5149,INTP,INTP/0d0c8f2b9a.jpg,INTP/0d0c8f2b9a_face.jpg,0.9103185534477234,287,109,523,454,train
5150,INTP,INTP/0d174c7504.jpg,INTP/0d174c7504_face.jpg,0.8984782695770264,39,45,163,215,train
5151,INTP,INTP/0d81d87083.jpg,INTP/0d81d87083_face.jpg,0.8697825074195862,448,262,799,769,train
5152,INTP,INTP/0d8a2bd59b.jpg,INTP/0d8a2bd59b_face.jpg,0.8813528418540955,57,58,145,178,train
5153,INTP,INTP/0de688caeb.jpg,INTP/0de688caeb_face.jpg,0.9109542965888976,965,18,1568,831,train
5154,INTP,INTP/0ef74012a8.jpg,INTP/0ef74012a8_face.jpg,0.8992449045181274,63,46,126,127,train
5155,INTP,INTP/0f566b3cce.jpg,INTP/0f566b3cce_face.jpg,0.9007291793823242,72,28,132,112,test
5156,INTP,INTP/0f80dbc887.jpg,INTP/0f80dbc887_face.jpg,0.8452509045600891,72,60,138,150,train
5157,INTP,INTP/10222a20cf.jpg,INTP/10222a20cf_face.jpg,0.8887915015220642,305,289,735,913,train
5158,INTP,INTP/1163ce926a.jpg,INTP/1163ce926a_face.jpg,0.8490304946899414,166,43,226,125,train
5159,INTP,INTP/11da5d63af.jpg,INTP/11da5d63af_face.jpg,0.8988224864006042,62,49,126,127,train
5160,INTP,INTP/143cbefeb0.jpg,INTP/143cbefeb0_face.jpg,0.8849310874938965,36,27,113,113,train
5161,INTP,INTP/163b161047.jpg,INTP/163b161047_face.jpg,0.8984637260437012,64,13,151,135,train
5162,INTP,INTP/165bee05dc.jpg,INTP/165bee05dc_face.jpg,0.8649247288703918,84,54,167,181,train
5163,INTP,INTP/17013fc064.jpg,INTP/17013fc064_face.jpg,0.9131349325180054,54,23,148,157,train
5164,INTP,INTP/1721ab8495.jpg,INTP/1721ab8495_face.jpg,0.9096397757530212,37,36,124,166,train
5165,INTP,INTP/17269ab5fb.jpg,INTP/17269ab5fb_face.jpg,0.8809983134269714,69,25,125,99,test
5166,INTP,INTP/178bd3edf6.jpg,INTP/178bd3edf6_face.jpg,0.9077877402305604,73,43,146,138,train
5167,INTP,INTP/17932c86ca.jpg,INTP/17932c86ca_face.jpg,0.8837713003158569,68,41,111,103,train
5168,INTP,INTP/18a06b24a4.jpg,INTP/18a06b24a4_face.jpg,0.9005351066589355,219,116,435,383,val
5169,INTP,INTP/1bec09e432.jpg,INTP/1bec09e432_face.jpg,0.8968911170959473,134,122,266,313,train
5170,INTP,INTP/1dc1aa69c0.jpg,INTP/1dc1aa69c0_face.jpg,0.9105625152587892,756,1051,2041,2747,train
5171,INTP,INTP/1e58b153b2.jpg,INTP/1e58b153b2_face.jpg,0.901970386505127,197,214,503,635,train
5172,INTP,INTP/1e9679d230.jpg,INTP/1e9679d230_face.jpg,0.9042341113090516,63,53,147,163,train
5173,INTP,INTP/1ecc423a36.jpg,INTP/1ecc423a36_face.jpg,0.8696577548980713,71,56,107,105,train
5174,INTP,INTP/1ed324442d.jpg,INTP/1ed324442d_face.jpg,0.8665584325790405,52,37,113,103,train
5175,INTP,INTP/1f9be832cc.jpg,INTP/1f9be832cc_face.jpg,0.9153485298156738,79,72,208,244,test
5176,INTP,INTP/221d300d39.jpg,INTP/221d300d39_face.jpg,0.87196284532547,79,31,121,88,train
5177,INTP,INTP/226a10dc48.jpg,INTP/226a10dc48_face.jpg,0.8962627649307251,127,63,228,203,train
5178,INTP,INTP/2401e2169b.jpg,INTP/2401e2169b_face.jpg,0.853365957736969,68,57,125,124,train
5179,INTP,INTP/243c14c75c.jpg,INTP/243c14c75c_face.jpg,0.878986656665802,82,99,222,287,test
5180,INTP,INTP/2571e9df93.jpg,INTP/2571e9df93_face.jpg,0.8726967573165894,187,101,281,243,train
5181,INTP,INTP/258fcfaaa7.jpg,INTP/258fcfaaa7_face.jpg,0.8576826453208923,263,308,398,481,train
5182,INTP,INTP/26068b3026.jpg,INTP/26068b3026_face.jpg,0.890526294708252,65,43,132,129,train
5183,INTP,INTP/26b1712e07.jpg,INTP/26b1712e07_face.jpg,0.8437450528144836,292,496,892,1461,train
5184,INTP,INTP/26eea80f20.jpg,INTP/26eea80f20_face.jpg,0.8826255202293396,112,56,160,113,train
5185,INTP,INTP/2832271d6c.jpg,INTP/2832271d6c_face.jpg,0.8878969550132751,30,113,275,489,train
5186,INTP,INTP/29de221ff9.jpg,INTP/29de221ff9_face.jpg,0.8716687560081482,74,49,114,110,train
5187,INTP,INTP/2be767954e.jpg,INTP/2be767954e_face.jpg,0.9299370646476746,85,57,208,209,train
5188,INTP,INTP/2c0ce6d495.jpg,INTP/2c0ce6d495_face.jpg,0.8714473247528076,115,42,151,90,val
5189,INTP,INTP/2d459b1da0.jpg,INTP/2d459b1da0_face.jpg,0.8869068622589111,70,72,156,196,train
5190,INTP,INTP/2d9e16d227.jpg,INTP/2d9e16d227_face.jpg,0.8981056213378906,63,39,125,116,test
5191,INTP,INTP/2dfe76822d.jpg,INTP/2dfe76822d_face.jpg,0.901822030544281,121,157,385,510,train
5192,INTP,INTP/2f580c1fd4.jpg,INTP/2f580c1fd4_face.jpg,0.8652082085609436,650,124,906,455,test
5193,INTP,INTP/307f9d3164.jpg,INTP/307f9d3164_face.jpg,0.873982846736908,198,155,298,293,train
5194,INTP,INTP/329fd97bfa.jpg,INTP/329fd97bfa_face.jpg,0.9030263423919678,68,4,137,110,train
5195,INTP,INTP/33089e407f.jpg,INTP/33089e407f_face.jpg,0.9008315205574036,235,168,466,503,train
5196,INTP,INTP/33a9d1e4a9.jpg,INTP/33a9d1e4a9_face.jpg,0.8943977355957031,45,67,129,187,val
5197,INTP,INTP/33bca0e1ab.jpg,INTP/33bca0e1ab_face.jpg,0.915199100971222,97,99,293,369,val
5198,INTP,INTP/33c29d2881.jpg,INTP/33c29d2881_face.jpg,0.87591153383255,455,194,595,374,train
5199,INTP,INTP/3436111b84.jpg,INTP/3436111b84_face.jpg,0.8843291401863098,254,139,488,473,train
5200,INTP,INTP/3529d5536d.jpg,INTP/3529d5536d_face.jpg,0.883836567401886,158,164,455,556,train
5201,INTP,INTP/357276b431.jpg,INTP/357276b431_face.jpg,0.8696243762969971,76,22,120,81,train
5202,INTP,INTP/36206e84b3.jpg,INTP/36206e84b3_face.jpg,0.8155474662780762,241,371,328,483,train
5203,INTP,INTP/3727d99c1b.jpg,INTP/3727d99c1b_face.jpg,0.9065645933151244,46,55,147,200,val
5204,INTP,INTP/3740bda5cc.jpg,INTP/3740bda5cc_face.jpg,0.8478510975837708,56,48,139,155,test
5205,INTP,INTP/37f1acbfc5.jpg,INTP/37f1acbfc5_face.jpg,0.897955060005188,70,33,129,112,train
5206,INTP,INTP/3817a6f2bc.jpg,INTP/3817a6f2bc_face.jpg,0.8053536415100098,53,42,143,154,train
5207,INTP,INTP/3834937940.jpg,INTP/3834937940_face.jpg,0.8724614977836609,76,49,119,107,train
5208,INTP,INTP/38a0f62e18.jpg,INTP/38a0f62e18_face.jpg,0.8343743681907654,60,51,180,192,val
5209,INTP,INTP/38d17b7416.jpg,INTP/38d17b7416_face.jpg,0.8703683018684387,59,16,166,154,val
5210,INTP,INTP/39900f1422.jpg,INTP/39900f1422_face.jpg,0.9005013108253479,695,487,1511,1793,val
5211,INTP,INTP/3997515315.jpg,INTP/3997515315_face.jpg,0.9054083824157716,105,129,324,442,train
5212,INTP,INTP/3aa2b3274f.jpg,INTP/3aa2b3274f_face.jpg,0.877769947052002,140,131,244,275,train
5213,INTP,INTP/3b81a8edfd.jpg,INTP/3b81a8edfd_face.jpg,0.912140429019928,110,91,286,357,train
5214,INTP,INTP/3be8384d7b.jpg,INTP/3be8384d7b_face.jpg,0.8595741391181946,254,0,673,519,train
5215,INTP,INTP/3bf38dbf73.jpg,INTP/3bf38dbf73_face.jpg,0.7655156850814819,41,7,208,176,train
5216,INTP,INTP/3d5a1fa881.jpg,INTP/3d5a1fa881_face.jpg,0.9058902263641356,392,374,915,1042,train
5217,INTP,INTP/3e5a215e9d.jpg,INTP/3e5a215e9d_face.jpg,0.8879663348197937,207,14,794,831,train
5218,INTP,INTP/3e91d63a71.jpg,INTP/3e91d63a71_face.jpg,0.8972602486610413,403,164,625,499,train
5219,INTP,INTP/3ee75426d6.jpg,INTP/3ee75426d6_face.jpg,0.8765040040016174,77,1,211,148,test
5220,INTP,INTP/3f1270cdf5.jpg,INTP/3f1270cdf5_face.jpg,0.8807820677757263,122,74,203,193,test
5221,INTP,INTP/4028b14b14.jpg,INTP/4028b14b14_face.jpg,0.909392237663269,318,196,639,599,val
5222,INTP,INTP/409a843b46.jpg,INTP/409a843b46_face.jpg,0.8773037195205688,62,44,107,105,val
5223,INTP,INTP/410d6662cd.jpg,INTP/410d6662cd_face.jpg,0.8641552925109863,205,65,255,123,train
5224,INTP,INTP/41e5a18c6e.jpg,INTP/41e5a18c6e_face.jpg,0.8583649396896362,90,31,186,158,train
5225,INTP,INTP/42d96f90b1.jpg,INTP/42d96f90b1_face.jpg,0.880149781703949,1000,1269,1680,2266,train
5226,INTP,INTP/42fc50c628.jpg,INTP/42fc50c628_face.jpg,0.908367156982422,49,40,128,160,train
5227,INTP,INTP/43bcbe5200.jpg,INTP/43bcbe5200_face.jpg,0.891516923904419,433,134,747,573,train
5228,INTP,INTP/43ee133e9b.jpg,INTP/43ee133e9b_face.jpg,0.9133552312850952,86,1,179,109,train
5229,INTP,INTP/44af702315.jpg,INTP/44af702315_face.jpg,0.8413142561912537,75,37,192,199,train
5230,INTP,INTP/455a6c9877.jpg,INTP/455a6c9877_face.jpg,0.9167702198028564,112,84,294,349,train
5231,INTP,INTP/465a83ca72.jpg,INTP/465a83ca72_face.jpg,0.8523872494697571,77,19,105,59,val
5232,INTP,INTP/471e76e704.jpg,INTP/471e76e704_face.jpg,0.9039207696914672,209,133,555,630,train
5233,INTP,INTP/4873dff46e.jpg,INTP/4873dff46e_face.jpg,0.9142143726348876,57,50,166,195,val
5234,INTP,INTP/49900684cf.jpg,INTP/49900684cf_face.jpg,0.8895427584648132,84,46,132,115,val
5235,INTP,INTP/4a1b399bc8.jpg,INTP/4a1b399bc8_face.jpg,0.9151542782783508,479,496,1879,2365,train
5236,INTP,INTP/4a4da7bf96.jpg,INTP/4a4da7bf96_face.jpg,0.893438994884491,229,366,497,851,train
5237,INTP,INTP/4aaaa0c151.jpg,INTP/4aaaa0c151_face.jpg,0.9281665682792664,48,45,156,209,val
5238,INTP,INTP/4abefd6274.jpg,INTP/4abefd6274_face.jpg,0.925844132900238,26,74,153,233,train
5239,INTP,INTP/4baf81bc6f.jpg,INTP/4baf81bc6f_face.jpg,0.9171118140220642,502,326,1189,1265,train
5240,INTP,INTP/4f06361557.jpg,INTP/4f06361557_face.jpg,0.8930904865264893,73,33,164,154,val
5241,INTP,INTP/50382bbd9a.jpg,INTP/50382bbd9a_face.jpg,0.8871562480926514,772,562,1413,1419,train
5242,INTP,INTP/506efebb3b.jpg,INTP/506efebb3b_face.jpg,0.9174517393112184,50,16,156,170,test
5243,INTP,INTP/517272e5d6.jpg,INTP/517272e5d6_face.jpg,0.852108895778656,302,35,372,124,test
5244,INTP,INTP/519c303f76.jpg,INTP/519c303f76_face.jpg,0.8829864859580994,67,48,130,133,train
5245,INTP,INTP/519fd9fb74.jpg,INTP/519fd9fb74_face.jpg,0.922363579273224,193,171,510,613,train
5246,INTP,INTP/51c1120435.jpg,INTP/51c1120435_face.jpg,0.8862714767456055,52,89,114,195,train
5247,INTP,INTP/52081cb001.jpg,INTP/52081cb001_face.jpg,0.8795532584190369,331,188,470,392,train
5248,INTP,INTP/53ae057a97.jpg,INTP/53ae057a97_face.jpg,0.9006476402282715,404,132,826,675,test
5249,INTP,INTP/5507d505f2.jpg,INTP/5507d505f2_face.jpg,0.8744156956672668,150,25,216,111,train
5250,INTP,INTP/552852bbe6.jpg,INTP/552852bbe6_face.jpg,0.8975551724433899,72,40,128,123,val
5251,INTP,INTP/559eda8583.jpg,INTP/559eda8583_face.jpg,0.9103295803070068,128,101,515,735,train
5252,INTP,INTP/55cba335ca.jpg,INTP/55cba335ca_face.jpg,0.9142979979515076,38,36,124,166,train
5253,INTP,INTP/55cd411297.jpg,INTP/55cd411297_face.jpg,0.892210066318512,100,131,316,390,train
5254,INTP,INTP/567202373c.jpg,INTP/567202373c_face.jpg,0.8907148241996765,27,40,133,156,train
5255,INTP,INTP/56854ceabc.jpg,INTP/56854ceabc_face.jpg,0.889633059501648,735,710,1776,1991,train
5256,INTP,INTP/56aacb9a79.jpg,INTP/56aacb9a79_face.jpg,0.8946677446365356,57,80,152,204,train
5257,INTP,INTP/5762aa4b2f.jpg,INTP/5762aa4b2f_face.jpg,0.909235417842865,312,59,742,665,train
5258,INTP,INTP/5850f1e6ed.jpg,INTP/5850f1e6ed_face.jpg,0.9027364253997804,38,19,140,134,train
5259,INTP,INTP/58b71553f8.jpg,INTP/58b71553f8_face.jpg,0.8958597183227539,57,48,149,177,train
5260,INTP,INTP/59164860ec.jpg,INTP/59164860ec_face.jpg,0.8775691390037537,282,182,558,601,train
5261,INTP,INTP/5a4ac0b802.jpg,INTP/5a4ac0b802_face.jpg,0.8358473181724548,39,69,119,199,train
5262,INTP,INTP/5a68526e9d.jpg,INTP/5a68526e9d_face.jpg,0.9055322408676147,445,410,1014,1161,val
5263,INTP,INTP/5bb408ccfd.jpg,INTP/5bb408ccfd_face.jpg,0.8897855281829834,78,31,122,98,train
5264,INTP,INTP/5bb894e35b.jpg,INTP/5bb894e35b_face.jpg,0.898079514503479,55,50,134,159,train
5265,INTP,INTP/5bcf5191fb.jpg,INTP/5bcf5191fb_face.jpg,0.828377902507782,47,35,104,100,train
5266,INTP,INTP/5ea005eaa6.jpg,INTP/5ea005eaa6_face.jpg,0.904137134552002,68,48,128,134,train
5267,INTP,INTP/5ee65b772f.jpg,INTP/5ee65b772f_face.jpg,0.912725269794464,44,45,143,184,train
5268,INTP,INTP/5f0874be2c.jpg,INTP/5f0874be2c_face.jpg,0.8806811571121216,69,25,126,98,train
5269,INTP,INTP/5fab37be60.jpg,INTP/5fab37be60_face.jpg,0.8677951693534851,409,323,718,707,train
5270,INTP,INTP/611adee907.jpg,INTP/611adee907_face.jpg,0.2646914422512054,34,0,179,128,val
5271,INTP,INTP/617fdb823c.jpg,INTP/617fdb823c_face.jpg,0.875636875629425,63,36,125,122,train
5272,INTP,INTP/6247be9011.jpg,INTP/6247be9011_face.jpg,0.885932981967926,51,31,99,95,train
5273,INTP,INTP/633dff243a.jpg,INTP/633dff243a_face.jpg,0.8882672786712646,94,120,366,522,train
5274,INTP,INTP/63f0feb0e4.jpg,INTP/63f0feb0e4_face.jpg,0.912714660167694,52,62,153,221,train
5275,INTP,INTP/65ad16eccd.jpg,INTP/65ad16eccd_face.jpg,0.8887442350387573,274,194,469,458,train
5276,INTP,INTP/660bdc175d.jpg,INTP/660bdc175d_face.jpg,0.8941817879676819,204,209,572,725,train
5277,INTP,INTP/6612f87955.jpg,INTP/6612f87955_face.jpg,0.8924934267997742,68,41,134,132,val
5278,INTP,INTP/66587c889c.jpg,INTP/66587c889c_face.jpg,0.898059606552124,37,40,118,146,train
5279,INTP,INTP/6676ff922a.jpg,INTP/6676ff922a_face.jpg,0.898982048034668,318,172,504,456,train
5280,INTP,INTP/66fa1daa88.jpg,INTP/66fa1daa88_face.jpg,0.8954151272773743,466,519,1376,1736,train
5281,INTP,INTP/69f9b60170.jpg,INTP/69f9b60170_face.jpg,0.9101448059082032,56,38,143,161,train
5282,INTP,INTP/6a3eae550e.jpg,INTP/6a3eae550e_face.jpg,0.8688616156578064,55,33,91,86,train
5283,INTP,INTP/6a618f4ac2.jpg,INTP/6a618f4ac2_face.jpg,0.8901828527450562,66,62,151,171,val
5284,INTP,INTP/6b7b02fc52.jpg,INTP/6b7b02fc52_face.jpg,0.8786028027534485,44,56,138,174,train
5285,INTP,INTP/6c2f1f0727.jpg,INTP/6c2f1f0727_face.jpg,0.8923730850219727,111,35,184,131,train
5286,INTP,INTP/6c40b87ffa.jpg,INTP/6c40b87ffa_face.jpg,0.8944189548492432,26,12,173,240,train
5287,INTP,INTP/6c52a69944.jpg,INTP/6c52a69944_face.jpg,0.8455359935760498,47,28,131,142,train
5288,INTP,INTP/6da2c0cb87.jpg,INTP/6da2c0cb87_face.jpg,0.838294267654419,76,45,130,112,val
5289,INTP,INTP/6f29c99fad.jpg,INTP/6f29c99fad_face.jpg,0.8968930840492249,618,302,965,756,train
5290,INTP,INTP/6f3066d236.jpg,INTP/6f3066d236_face.jpg,0.8716003894805908,57,56,140,155,test
5291,INTP,INTP/6f6d6cd2bb.jpg,INTP/6f6d6cd2bb_face.jpg,0.8971454501152039,53,50,147,187,test
5292,INTP,INTP/6fa3b618e7.jpg,INTP/6fa3b618e7_face.jpg,0.8875976204872131,60,55,119,140,train
5293,INTP,INTP/7024b557e6.jpg,INTP/7024b557e6_face.jpg,0.904616355895996,184,148,417,478,train
5294,INTP,INTP/70ede96a72.jpg,INTP/70ede96a72_face.jpg,0.8724979758262634,65,44,140,136,train
5295,INTP,INTP/716e9d7d9d.jpg,INTP/716e9d7d9d_face.jpg,0.8800719380378723,81,25,138,105,train
5296,INTP,INTP/739d88e7ea.jpg,INTP/739d88e7ea_face.jpg,0.9236841797828674,45,128,256,391,test
5297,INTP,INTP/7459337e55.jpg,INTP/7459337e55_face.jpg,0.8916978240013123,189,71,287,209,val
5298,INTP,INTP/74758e44bc.jpg,INTP/74758e44bc_face.jpg,0.8187662959098816,70,54,163,173,train
5299,INTP,INTP/748d3b488a.jpg,INTP/748d3b488a_face.jpg,0.8578435182571411,25,34,109,149,train
5300,INTP,INTP/76e88b80b3.jpg,INTP/76e88b80b3_face.jpg,0.8930107355117798,85,22,146,111,test
5301,INTP,INTP/78a4f2c710.jpg,INTP/78a4f2c710_face.jpg,0.9033880233764648,72,28,136,117,train
5302,INTP,INTP/7a4c73255d.jpg,INTP/7a4c73255d_face.jpg,0.8704735040664673,116,136,350,408,train
