id,name,four_letter,images_fetched,split
21969,Viktor Tsoi,INFP,4,train
429806,Jun Han (Xdinary Heroes),INFP,4,train
117777,Taylor Tomlinson,INFP,3,train
49422,Yoñlu,INFP,3,train
109010,Nam Joo-hyuk,INFP,4,train
149977,Valentín Oliva (Wos),INFP,3,train
8944,Kim Yugyeom (GOT7),INFP,3,train
34616,Giacomo Leopardi,INFP,4,test
66426,OrelSan,INFP,4,train
95502,Koyoharu Gotouge,INFP,4,val
108589,Kwon Mina,INFP,4,train
11801,Karen Gillan,INFP,4,train
205804,Avogado6 (アボガド6),INFP,4,train
22291,Ben Stiller,INFP,4,test
74072,Maude Apatow,INFP,4,train
20307,Sophia Lillis,INFP,3,train
43888,Edvard Munch,INFP,4,test
14867,Franz Schubert,INFP,4,train
3268,William Blake,INFP,4,train
10697,Ricardo López (Björk Stalker),INFP,4,test
66273,Avan Jogia,INFP,4,train
11587,J. D. Salinger,INFP,4,train
9742,Andrei Chikatilo,INFP,3,train
29725,Hugh Laurie,INFP,4,train
38876,Asano Inio,INFP,4,train
23612,Logan Lerman,INFP,4,train
36117,Kim Wonpil (DAY6),INFP,4,test
282909,Björn Andrésen,INFP,4,train
9728,Homer,INFP,4,train
10339,David Attenborough,INFP,4,train
23674,Dylan Minnette,INFP,4,val
20670,Michael Cera,INFP,4,train
385379,Sakamoto Mashiro (Kep1er),INFP,3,val
20216,Gotye,INFP,4,train
963,Mia Wasikowska,INFP,4,val
46670,Dacre Montgomery,INFP,4,train
59665,Song Hayoung (fromis_9),INFP,4,train
21357,Taco Hemingway,INFP,4,train
26086,Stefanos Tsitsipas,INFP,4,train
15609,Marcel Proust,INFP,4,test
26958,Umji (GFRIEND/VIVIZ),INFP,4,train
203573,Roc Jou Morales (Rojuu),INFP,3,train
41589,Indila,INFP,4,train
217172,Seeun (STAYC),INFP,4,train
60458,Sergei Yesenin,INFP,4,train
57352,Esty Quesada (soyunapringada),INFP,4,train
2373,Carl Rogers,INFP,4,train
41447,Jacques Lacan,INFP,4,train
36939,Kayleigh Smyth (Wolfychu),INFP,4,train
35505,Haley Newsome (LavenderTowne),INFP,4,train
38880,Mesut Özil,INFP,3,train
29782,Sandara Park,INFP,4,train
11438,Wong Kar-wai,INFP,3,train
41074,Marianne Williamson,INFP,4,test
26389,Junkyu (TREASURE),INFP,4,train
193648,Alyona Shvets (Алёна Швец),INFP,4,train
149151,Sushant Singh Rajput,INFP,4,train
10098,Gary Oldman,INFP,3,train
485439,Build Jakapan Puttha,INFP,4,test
139184,David Pineda (La Oveja),INFP,3,train
953,Mary-Kate Olsen,INFP,4,train
11992,M. Night Shyamalan,INFP,4,train
9252,Caparezza,INFP,3,train
61693,"Bruno Bubarim"" Miranda""",INFP,4,train
74854,Pomme,INFP,4,train
211792,Soul (P1Harmony),INFP,4,train
6296,Robert Schumann,INFP,3,train
43893,Ray Bradbury,INFP,4,train
11800,Rachel Weisz,INFP,4,test
109306,Virgil,INFP,4,train
11299,Anaïs Nin,INFP,4,train
20018,Paul Simon,INFP,4,train
11691,Léa Seydoux,INFP,4,train
87308,Savannah Brown,INFP,3,test
48400,Allison Harvard,INFP,3,train
12206,Stephenie Meyer,INFP,3,train
10326,Ji Chang-wook,INFP,4,val
77143,Choi Woo-shik,INFP,4,train
142348,Petrarch,INFP,4,train
239637,Joel Haver,INFP,4,val
36722,Serge Gainsbourg,INFP,4,train
40036,Naoko Takeuchi,INFP,4,train
35826,Emma Mackey,INFP,4,test
9264,Taissa Farmiga,INFP,3,train
49287,Mark David Chapman,INFP,4,val
80874,ECCO2K,INFP,4,train
43968,Alex Lawther,INFP,4,train
82437,Andrew Scott,INFP,4,train
392282,avogado6,INFP,4,train
84199,Mikhail Lermontov,INFP,4,train
16929,Edgar Wright,INFP,3,train
117771,Nekfeu (Ken Samaras),INFP,4,train
55434,Luis Alberto Spinetta,INFP,4,val
11743,Hugh Dancy,INFP,3,test
32322,Daniel Bryan,INFP,4,val
19309,Lucy Hale,INFP,4,train
36773,Dawid Podsiadło,INFP,3,val
256096,Thomas Astruc,INFP,3,train
28273,Chloë Sevigny,INFP,3,train
147636,sanah,INFP,4,train
102132,Alice Pagani,INFP,4,train
3266,Ralph Waldo Emerson,INFP,4,train
33323,Christina Ricci,INFP,3,train
142430,Yoshi (TREASURE),INFP,4,train
322400,Renata Litvinova,INFP,4,train
14322,Rey Mysterio,INFP,4,val
156248,Kōki Uchiyama,INFP,4,train
48408,Lisa Kudrow,INFP,4,train
5460,Benicio Del Toro,INFP,4,val
805,Elon Musk,INTJ,4,train
4241,Suga (BTS),INTJ,4,train
30660,Greta Thunberg,INTJ,4,test
734,Nikola Tesla,INTJ,4,train
446,Mark Zuckerberg,INTJ,4,train
23604,Cillian Murphy,INTJ,4,train
20191,Jada Pinkett Smith,INTJ,4,train
398,Stephen Hawking,INTJ,3,train
21593,G-Dragon (BIGBANG),INTJ,3,val
2191,Bernie Sanders,INTJ,4,train
5668,Ludwig van Beethoven,INTJ,3,train
2911,Stanley Kubrick,INTJ,4,train
33144,Hajime Isayama,INTJ,4,train
24806,Miyawaki Sakura (LE SSERAFIM),INTJ,4,train
2486,Christopher Nolan,INTJ,4,train
1015,Jane Austen,INTJ,4,train
6388,Ted Kaczynski “Unabomber”,INTJ,4,train
53802,Robert Greene,INTJ,4,train
9129,Ayn Rand,INTJ,4,train
5899,Eric Harris,INTJ,4,val
2786,Varg Vikernes,INTJ,4,train
31825,Krystal Jung,INTJ,4,train
36201,J. Robert Oppenheimer,INTJ,4,train
955,C. S. Lewis,INTJ,3,train
3152,Jack the Ripper,INTJ,4,train
63858,Hedy Lamarr,INTJ,4,test
24970,Woozi (SEVENTEEN),INTJ,3,train
29777,Andrew Yang,INTJ,4,val
5398,David Fincher,INTJ,4,train
1017,Jodie Foster,INTJ,4,train
49546,New (The Boyz),INTJ,4,train
141582,Kurzgesagt – In a nutshell,INTJ,4,train
33913,Nikolai Gogol,INTJ,4,val
3507,Jerry Seinfeld,INTJ,4,train
10795,"Josep Pep"" Guardiola""",INTJ,4,train
31904,Im Changkyun “I.M” (Monsta X),INTJ,4,train
2910,Isaac Asimov,INTJ,4,val
72789,Lee Dong-Wook,INTJ,3,train
16793,Donna Tartt,INTJ,4,train
3145,Russell Crowe,INTJ,4,train
10520,Emily Brontë,INTJ,2,train
65318,Qasem Soleimani,INTJ,4,train
4976,Claude Monet,INTJ,4,train
6537,Alan Moore,INTJ,4,test
13914,Christoph Waltz,INTJ,4,train
15144,Dick Cheney,INTJ,4,train
354237,Lionel Scaloni,INTJ,4,train
6128,CGP Grey,INTJ,4,train
36621,Anna Wintour,INTJ,4,test
7191,Werner Heisenberg,INTJ,4,train
72063,Baek Jiheon (fromis_9),INTJ,4,train
20083,Linus Torvalds,INTJ,4,train
102764,XkcdHatGuy,INTJ,4,train
166248,Oxxxymiron,INTJ,4,train
35501,Solar Sands,INTJ,4,train
9712,Christopher Hitchens,INTJ,4,val
18436,Neil Armstrong,INTJ,4,val
11315,H.H. Holmes,INTJ,4,train
319,Woodrow Wilson,INTJ,4,train
2785,Anders Behring Breivik,INTJ,4,train
48721,Iman Gadzhi,INTJ,4,test
30825,Dmitri Mendeleev,INTJ,4,train
344,John Adams,INTJ,4,test
11588,Vladimir Nabokov,INTJ,4,train
12010,Machado de Assis,INTJ,4,train
8716,The Undertaker,INTJ,4,train
3740,Sergei Rachmaninoff,INTJ,4,train
1019,Colin Firth,INTJ,4,train
7345,Max Planck,INTJ,4,train
11857,Minzy,INTJ,4,train
113880,Ahn Hyo Seop,INTJ,4,val
2976,Patrick Stewart,INTJ,4,train
1018,Ashley Olsen,INTJ,4,train
114316,Kemal Sunal,INTJ,4,train
84459,Anastasia Kreslina (Nastya),INTJ,4,train
1714,Alex Trebek,INTJ,4,train
846890,Asa (BABYMONSTER),INTJ,4,train
13092,John Maynard Keynes,INTJ,3,train
28935,James Clerk Maxwell,INTJ,4,train
171776,Sabine Hossenfelder,INTJ,4,train
5780,Steve Bannon,INTJ,4,train
149327,Ahmad Alshugairi,INTJ,3,train
568871,Sam Altman,INTJ,3,train
67573,Zaha Hadid,INTJ,4,val
340,John Quincy Adams,INTJ,4,test
20427,Steve Martin,INTJ,3,train
60909,Thierry Henry,INTJ,4,train
13087,Julia Stiles,INTJ,4,train
5612,Philip K. Dick,INTJ,4,train
211790,Jiung (P1Harmony),INTJ,3,train
24200,Peter Thiel,INTJ,4,train
19310,Troian Bellisario,INTJ,4,train
16076,Michael Bloomberg,INTJ,4,val
5807,Johannes Brahms,INTJ,4,train
42736,Wooshin (Kim Wooseok),INTJ,3,train
119924,Ahn Seongmin (CRAVITY),INTJ,4,train
24961,Alexander Graham Bell,INTJ,4,test
11747,Daniel Brühl,INTJ,4,train
18649,Kyuhyun (Super Junior),INTJ,4,train
48304,Thomas Sowell,INTJ,4,train
9294,Jason Bateman,INTJ,3,train
129088,Joshua Kimmich,INTJ,4,train
35217,Dario Nardi,INTJ,3,test
60894,Nassim Nicholas Taleb,INTJ,4,test
18943,Ludwig von Mises,INTJ,4,test
11499,Michael Haneke,INTJ,3,train
20988,Lou Salomé,INTJ,4,val
844505,Bryan Christopher Kohberger,INTJ,4,train
7990,Bill Belichick,INTJ,4,test
34196,Kim Yoo-jung,INTJ,4,train
26335,Ursula K. Le Guin,INTJ,4,train
30238,Seth Rollins,INTJ,4,val
105942,Raini Rodriguez,INTJ,4,train
80455,B.J. Novak,INTJ,4,train
189977,Giulia Tofana,INTJ,4,train
16063,Timothy McVeigh,INTJ,4,train
425494,Isabela Boscov,INTJ,3,train
126428,Chubbyemu,INTJ,4,train
499479,Payton Gendron (Buffalo shooter),INTJ,3,train
29920,Antonio Salieri,INTJ,4,train
6283,Rosalind Franklin,INTJ,3,test
6395,Susan Sontag,INTJ,4,train
29914,Alexander Scriabin,INTJ,4,val
335,James K. Polk,INTJ,4,train
11627,Cormac McCarthy,INTJ,4,train
65253,Robert Eggers,INTJ,4,train
240004,Mileva Marić,INTJ,4,train
72040,Adam Scott,INTJ,4,train
44047,Saadi Shirazi,INTJ,4,train
590279,Sarina Esmailzadeh,INTJ,4,train
170715,Victoria “V.E.“ Schwab,INTJ,4,train
470108,Konstrakta,INTJ,4,train
68629,Arsene Wenger,INTJ,4,val
19372,"Harold Shipman Dr Death""""",INTJ,4,train
28940,James Watt,INTJ,4,train
46553,Charlie Munger,INTJ,3,train
189425,José Madero,INTJ,4,train
3944,Dolph Lundgren,INTJ,4,val
86799,Mayu Matsuoka,INTJ,4,test
46643,David Hilbert,INTJ,3,train
35088,Haruma Miura,INTJ,4,train
28934,Évariste Galois,INTJ,4,train
218652,Klaus Schwab,INTJ,4,train
31196,Vangelis,INTJ,3,train
22598,Dan Aykroyd,INTJ,4,train
166640,Kinoko Nasu,INTJ,4,train
134792,Dilozof (Pelin Dilara Çolak),INTJ,3,train
45428,Bryan Johnson,INTJ,3,train
20438,Colin Powell,INTJ,3,train
173594,Satoshi Nakamoto,INTJ,4,train
14494,Antonín Dvořák,INTJ,4,train
105893,Alma Deutscher,INTJ,3,test
136163,Ali Babacan,INTJ,4,train
60856,Michael Burry,INTJ,4,test
35797,Hieronymus Bosch,INTJ,4,train
55652,Jay (OddJayAlter),INTJ,4,train
33342,Steve Ditko,INTJ,4,train
22771,Hans Asperger,INTJ,3,train
28929,Alessandro Volta,INTJ,4,train
34974,Ernest Rutherford,INTJ,4,train
82623,Subin (VICTON),INTJ,3,train
204960,Zach Star,INTJ,4,train
547621,Majid Vasheghani,INTJ,3,train
498557,Osamah almuslim,INTJ,3,train
29904,Herbert von Karajan,INTJ,4,train
76017,Chani (SF9),INTJ,4,train
596079,Spartak Subbota/Спартак Суббота,INTJ,4,train
259725,Lee Soo-hyuk,INTJ,4,test
11481,Sergio Leone,INTJ,3,train
303205,Maitê Krummenauer,INTJ,4,train
183177,Alexander Grothendieck,INTJ,3,test
206020,"Phillip Brooks CM Punk""""",INTJ,4,train
188242,Jeremy Strong,INTJ,4,test
66957,Dominick Cruz,INTJ,4,train
11692,Isabelle Huppert,INTJ,4,train
86489,Ady Endre,INTJ,4,train
5313,Ray Kurzweil,INTJ,3,train
18941,Hans-Hermann Hoppe,INTJ,4,val
15849,Gregg Popovich,INTJ,3,train
477952,Herve Renard,INTJ,4,train
29951,Arnold Schönberg,INTJ,4,train
42287,Yana Toboso,INTJ,4,train
142898,Eric Weinstein,INTJ,4,train
28942,Antoine Lavoisier,INTJ,4,train
35960,Douglas Murray,INTJ,4,val
9680,Charles Dance,INTJ,4,train
32659,Tim Ferriss,INTJ,4,train
67666,Trey Sesler (Mr. Anime),INTJ,4,train
175638,Nuri B. Ceylan,INTJ,3,test
389891,Mike Mentzer,INTJ,4,train
127744,Xabi Alonso,INTJ,4,val
56580,Glenn Greenwald,INTJ,4,train
74472,Ademo (PNL),INTJ,4,train
49029,Bernhard Riemann,INTJ,3,train
22770,Suzanne Collins,INTJ,4,train
100124,Ken Jennings,INTJ,3,train
469239,Larry Fink,INTJ,4,val
90616,Tarek Lurcich (Rancore),INTJ,4,val
151878,Annalisa,INTJ,4,train
442189,Kropka308,INTJ,3,train
443,Bill Gates,INTP,4,train
4242,Jin (BTS),INTP,4,train
8831,Bo Burnham,INTP,4,train
28430,Lee Know (Stray Kids),INTP,4,train
567,George R. R. Martin,INTP,4,val
3820,Aubrey Plaza,INTP,4,train
529175,Haerin (NewJeans),INTP,4,train
5997,Jeffrey Dahmer,INTP,4,train
397,Charles Darwin,INTP,4,train
1732,Marie Skłodowska-Curie,INTP,3,train
330,Abraham Lincoln,INTP,4,train
682,Stephen King,INTP,4,train
3852,H.P. Lovecraft,INTP,4,train
8923,Sehun (EXO),INTP,4,train
11323,Avicii,INTP,3,train
24971,Wonwoo (SEVENTEEN),INTP,3,train
24933,Renjun (NCT),INTP,4,train
442,Edward Snowden,INTP,4,train
966,Rowan Atkinson,INTP,4,train
7446,Elliot Page,INTP,3,train
20624,Go Won (Loossemble),INTP,4,train
38591,Yoshihiro Togashi,INTP,4,train
1370,Jesse Eisenberg,INTP,3,train
13807,Amanda Seyfried,INTP,4,train
197360,Faline San,INTP,3,train
26717,Hendery (WayV) (NCT),INTP,4,train
2528,Richard Dawkins,INTP,4,train
8727,Aldous Huxley,INTP,4,test
2315,Galileo Galilei,INTP,4,train
9362,Robert James Rallison (TheOdd1sOut),INTP,4,val
31870,Yeosang (ATEEZ),INTP,4,train
21100,Joana Ceddia,INTP,4,train
28925,Blaise Pascal,INTP,4,train
236898,Nijiro Murakami,INTP,4,train
46758,Jae Park (eaJ),INTP,4,train
9573,Ed Kemper,INTP,4,test
3550,Woody Allen,INTP,4,train
59945,Kevin De Bruyne,INTP,3,train
11629,Anton Chekhov,INTP,4,val
2529,Tina Fey,INTP,4,test
27308,Kang Hyewon,INTP,3,val
404686,Park Hae-soo,INTP,4,val
20422,Fernando Pessoa,INTP,4,test
32785,NileRed,INTP,4,train
12000,Adam Smith,INTP,3,train
6282,Dmitri Shostakovich,INTP,4,train
29903,Maryam Mirzakhani,INTP,4,val
80928,Tom Scott,INTP,4,train
4151,Avicenna / Ibn Sina,INTP,3,train
30688,Alexander McKechnie (Exurb1a),INTP,4,train
62688,Mehran Modiri,INTP,4,test
16881,Norm Macdonald,INTP,3,train
19380,Adam Lanza,INTP,4,train
16297,Hyungwon (Monsta X),INTP,3,train
2716,Lewis Carroll,INTP,4,test
4157,Gottfried Wilhelm Leibniz,INTP,4,train
11498,Ridley Scott,INTP,4,train
586,Martin Freeman,INTP,4,train
47589,Banksy,INTP,4,train
11859,Asa Butterfield,INTP,4,train
26045,Antonio Vivaldi,INTP,3,train
2977,Bill Murray,INTP,4,train
40116,Brandon Sanderson,INTP,4,train
48701,Iberê Thenório (Manual do Mundo),INTP,4,train
6125,Ian Hecox,INTP,4,test
50204,Agustín Laje Arrigoni,INTP,4,train
502369,Bible Wichapas Sumettikul,INTP,3,val
27703,Larry David,INTP,4,train
43380,Daidus,INTP,3,train
49302,Terence Tao,INTP,3,test
11606,Jules Verne,INTP,3,train
24522,Tsugumi Ohba,INTP,4,test
3824,Freddie Highmore,INTP,4,train
29932,Erik Satie,INTP,4,train
37838,Ahmed El-Ghandour (El-Da7ee7),INTP,4,val
6762,Richard Ayoade,INTP,4,train
35796,Zdzisław Beksiński,INTP,3,train
7522,Carl Friedrich Gauss,INTP,3,train
11491,Paul Thomas Anderson,INTP,4,train
23634,Sam O'Nella,INTP,4,train
34164,Glenn Gould,INTP,4,test
22657,Jamie (Casually Explained),INTP,2,train
30398,Ari Aster,INTP,4,train
342,James Madison,INTP,4,train
223360,Kim Seon-ho,INTP,4,val
146384,Song Kang,INTP,3,train
1013,Larry Page,INTP,4,train
28923,Paul Dirac,INTP,3,train
18633,Matt Stone,INTP,3,train
177518,Kalynn Koury,INTP,4,train
50326,Pier Paolo Pasolini,INTP,3,val
108962,Arthur Petry,INTP,4,train
11816,Christopher Walken,INTP,3,train
27629,Jorge Luis Borges,INTP,4,train
28210,Frank Herbert,INTP,4,train
2182,Ron Paul,INTP,4,train
96767,Roberto Musso,INTP,4,train
23651,Jim Parsons,INTP,4,train
57392,Kurt Gödel,INTP,4,train
42405,Rian Johnson,INTP,4,val
48420,Gaspar Noé,INTP,4,train
29216,Maurice Ravel,INTP,4,val
28796,Michael Faraday,INTP,4,train
29697,Milton Friedman,INTP,4,train
338322,Fırat Albayram,INTP,3,train
111441,Zerocalcare,INTP,4,val
1014,Sergey Brin,INTP,4,train
37395,Benjamin Steele (Rusty Cage),INTP,4,train
41973,Zach Hadel (Psychicpebbles),INTP,4,train
270601,Sérgio Sacani (Space Today),INTP,4,val
40966,Grigori Perelman,INTP,4,train
20951,Wyatt Oleff,INTP,4,train
20784,Stephen Hillenburg,INTP,4,train
135888,Lester Green (Beetlejuice),INTP,4,train
8844,Chevy Chase,INTP,4,test
54444,Raditya Dika,INTP,4,train
280031,Utopia Show,INTP,4,val
492239,Shannon J. Curry,INTP,3,train
29566,Friedrich von Hayek,INTP,4,train
10878,Sigourney Weaver,INTP,4,train
45408,Kang Minhee (CRAVITY),INTP,4,train
7192,Roger Penrose,INTP,4,train
104661,Pedro Loos,INTP,3,train
43795,ONE,INTP,2,train
6936,Friedrich Schiller,INTP,4,test
73937,Mikhail Bulgakov,INTP,4,train
154568,Victor Gulenko,INTP,4,test
71460,Ryūnosuke Akutagawa,INTP,4,train
851235,Rora (BABYMONSTER),INTP,4,train
61563,Yegor Letov,INTP,4,train
6238,Honoré de Balzac,INTP,4,train
303052,Bizarrap,INTP,3,train
11705,Charlotte Gainsbourg,INTP,4,train
60507,Tomokazu Sugita,INTP,4,train
11403,David Cronenberg,INTP,4,train
3273,T. S. Eliot,INTP,4,train
33596,Miles Teller,INTP,4,train
34964,Leonhard Euler,INTP,4,train
16800,David Mitchell,INTP,4,train
29158,Alexander Fleming,INTP,4,train
5461,Don Cheadle,INTP,4,val
15852,Tim Duncan,INTP,4,val
71293,Luda (WJSN),INTP,4,train
35126,Lee Nagyung (fromis_9),INTP,4,train
2607,David Keirsey,INTP,4,train
30006,Chris Hadfield,INTP,3,train
57359,Juan Román Riquelme,INTP,4,train
60983,Stephen Chow,INTP,4,train
260833,Maxim Katz,INTP,4,train
36651,Louis Theroux,INTP,4,train
464407,Cocona (XG),INTP,3,train
6536,Frank Miller,INTP,3,train
39992,Marilyn vos Savant,INTP,4,test
70989,Aaron Swartz,INTP,4,val
670,Terry Pratchett,INTP,4,train
231100,Valerio Lundini,INTP,3,train
31603,Alex Becker,INTP,4,train
23602,Paul Bettany,INTP,4,train
1012,Paul Allen,INTP,4,train
18597,Park Woojin (AB6IX),INTP,4,train
54569,Oversimplified,INTP,4,train
35215,Aušra Augustinavičiūtė,INTP,4,test
23459,Philip Glass,INTP,4,train
480240,Lofe,INTP,3,train
264573,Ben Thomas (Sisyphus 55),INTP,4,train
116279,Sally Rooney,INTP,4,train
258716,uebermarginal (убермаргинал),INTP,4,train
24991,Alexander Zverev,INTP,4,train
287260,Yuriy Kaplan,INTP,4,train
29841,Thomas “TomSka” Ridgewell,INTP,4,train
2518,Gary Johnson,INTP,4,train
34978,Johann Gregor Mendel,INTP,4,train
65309,Tom Segura,INTP,3,train
42712,Tsutomu Miyazaki,INTP,4,train
178512,Matt Reeves,INTP,4,val
200509,Sor Juana Inés de la Cruz,INTP,3,train
71048,Euclid,INTP,3,train
23916,John Malkovich,INTP,4,train
178863,Liu Cixin,INTP,4,train
296524,Ivan “Vanya” Usovich (Иван «Ваня» Усович),INTP,4,train
136915,Hiroyuki Nishimura,INTP,4,test
42127,Mitch Hedberg,INTP,4,test
16731,Issei Sagawa,INTP,4,test
68891,Seoho (ONEUS),INTP,3,train
13915,Dustin Hoffman,INTP,3,val
551222,Mason Thames,INTP,4,train
86429,"Alexandr Pichushkin chess killer""""",INTP,4,train
45409,Cha Junho (DRIPPIN),INTP,4,train
54045,Egon Schiele,INTP,4,train
34993,Pierre Curie,INTP,4,test
48564,Hippocrates,INTP,4,train
32215,Jhonen Vasquez,INTP,4,train
30038,Reza Pahlavi Junior,INTP,4,train
41954,Antônio Carlos 'Tom' Jobim,INTP,4,train
197901,Caner Özyurtlu,INTP,4,train
64220,Marie-Louise von Franz,INTP,3,train
82274,Mark Normand,INTP,4,test
9627,Abbas Kiarostami,INTP,4,train
12699,Kathrin Fricke (Coldmirror),INTP,4,train
369500,Sabrina Cruz,INTP,3,train
965,Elizabeth Olsen,ISFJ,4,train
24953,Soobin (TXT),ISFJ,4,train
19314,Sadie Sink,ISFJ,3,train
28431,Yang Jeongin “I.N” (Stray Kids),ISFJ,4,train
152879,Jungwon (ENHYPEN),ISFJ,4,train
28359,Kim Seungmin (Stray Kids),ISFJ,4,train
10933,Bob Ross,ISFJ,4,train
12138,Taeyeon (SNSD),ISFJ,4,train
24928,Jaemin (NCT),ISFJ,3,train
20608,Yoo Jeongyeon (TWICE),ISFJ,4,train
14543,Henry Cavill,ISFJ,3,train
10134,Bella Hadid,ISFJ,4,train
26810,Yeji Hwang (ITZY),ISFJ,4,train
26812,Lee Chaeryeong (ITZY),ISFJ,4,train
24966,Jeonghan (SEVENTEEN),ISFJ,3,train
88493,Carlo Ancelotti,ISFJ,4,val
426044,Liz (IVE),ISFJ,3,train
16717,Natalia Dyer,ISFJ,4,train
24967,Joshua (SEVENTEEN),ISFJ,4,train
16695,Lili Reinhart,ISFJ,4,train
31871,Seonghwa (ATEEZ),ISFJ,4,test
20616,ViVi (Loossemble),ISFJ,3,train
75,Jimmy Carter,ISFJ,4,train
22652,"Catherine, Princess of Wales",ISFJ,4,train
35113,Chung Ha,ISFJ,4,train
1035,Mark Ruffalo,ISFJ,4,train
55353,Barış Özcan,ISFJ,4,train
1032,Anthony Hopkins,ISFJ,3,train
24281,Marie Kondo,ISFJ,4,test
16296,Wonho,ISFJ,4,train
18696,"William, Prince of Wales",ISFJ,3,val
27313,Kun (WayV) (NCT),ISFJ,3,train
97150,Kemal Kılıçdaroğlu,ISFJ,4,train
1026,Bruce Willis,ISFJ,4,train
28675,YoonA (SNSD),ISFJ,4,train
454817,Sullyoon (NMIXX),ISFJ,3,train
3153,Roger Federer,ISFJ,4,train
28427,Kim Woojin,ISFJ,3,train
575363,Nika Shakarami,ISFJ,4,train
24809,Kim Minju,ISFJ,4,train
75450,Jão,ISFJ,4,train
373051,Shen Xiaoting (Kep1er),ISFJ,4,test
21515,Kaia Gerber,ISFJ,3,val
2303,Seth Meyers,ISFJ,4,train
20432,Mitt Romney,ISFJ,4,test
197131,Louis Partridge,ISFJ,4,train
193975,Amy Coney Barrett,ISFJ,4,train
25379,Arin (OH MY GIRL),ISFJ,4,train
7536,Ed Gein,ISFJ,3,val
44239,Lee Jong-suk,ISFJ,3,train
42412,Tiago Leifert,ISFJ,4,train
3308,Andrés Iniesta,ISFJ,4,train
503423,Julián Álvarez,ISFJ,4,train
70231,Seyed Ebrahim Raisi,ISFJ,4,train
19307,Leighton Meester,ISFJ,4,val
39726,Toby Hendy (Tibees),ISFJ,3,train
33310,Kirsten Dunst,ISFJ,4,train
6486,Rachel McAdams,ISFJ,4,train
42232,N'Golo Kanté,ISFJ,4,train
11645,Bashar al-Assad,ISFJ,4,train
56246,Jill Biden,ISFJ,4,train
104394,Rupi Kaur,ISFJ,3,train
8504,Sade Adu,ISFJ,4,train
47821,Miranda Cosgrove,ISFJ,4,train
88392,Onda (EVERGLOW),ISFJ,4,train
26646,Minami Hamabe,ISFJ,4,val
38735,Brooke Shields,ISFJ,4,test
2743,Anderson Cooper,ISFJ,4,train
7847,Chuck Norris,ISFJ,4,train
34201,Yui Aragaki,ISFJ,4,train
23259,Manny Pacquiao,ISFJ,4,train
584204,Tan France,ISFJ,4,train
9949,Lily James,ISFJ,3,train
26392,Mashiho (Ex-Treasure),ISFJ,4,train
1030,Halle Berry,ISFJ,4,test
540666,"Steven Wolfe Johnny Sins""""",ISFJ,3,train
2578,Miranda Kerr,ISFJ,4,val
38162,Ben Fero,ISFJ,2,train
263357,Paulo Muzy,ISFJ,4,train
9229,Alicia Vikander,ISFJ,4,val
1883,James Stewart,ISFJ,4,val
56997,Jenna Fischer,ISFJ,4,test
63346,Emine Erdoğan,ISFJ,4,train
3195,Michael Caine,ISFJ,4,train
33280,Ronnie Coleman,ISFJ,4,train
93222,Katrina Kaif,ISFJ,4,val
18064,Harry Maguire,ISFJ,4,train
846896,Pharita (BABYMONSTER),ISFJ,3,train
21597,Daesung (BIGBANG),ISFJ,3,test
217181,Sumin (STAYC),ISFJ,4,train
66232,King Abdullah,ISFJ,4,test
243340,Kamila Valieva,ISFJ,3,train
25378,Yubin (OH MY GIRL),ISFJ,4,val
54483,E:U (EVERGLOW),ISFJ,4,train
31082,Deepika Padukone,ISFJ,4,train
504092,Scott Christian Sava,ISFJ,3,train
430093,Jungsu (Xdinary Heroes),ISFJ,4,train
47461,Kaká,ISFJ,4,train
43378,Kasumi Arimura,ISFJ,3,train
320,William Howard Taft,ISFJ,4,train
76142,Sadio Mané,ISFJ,4,train
34205,Tao Tsuchiya,ISFJ,4,train
306023,Tunç Kurt,ISFJ,4,train
30083,Andrew Lincoln,ISFJ,4,train
514356,Lola Tung,ISFJ,4,test
9740,Gary Ridgway,ISFJ,4,train
22845,King Salman,ISFJ,4,train
365711,Ran Takahashi,ISFJ,4,train
65450,Hilary Hahn,ISFJ,4,train
202669,Iga Świątek,ISFJ,4,test
216202,Pattie Boyd,ISFJ,4,train
104388,Ariel Helwani,ISFJ,4,train
377852,Kawaguchi Yurina,ISFJ,4,train
130687,Liza Soberano,ISFJ,3,train
31826,Victoria Song,ISFJ,4,train
11670,Catherine Deneuve,ISFJ,4,train
72487,Troy Baker,ISFJ,4,test
25881,Candice Swanepoel,ISFJ,4,train
39778,Mao Asada,ISFJ,4,test
1031,Naomi Watts,ISFJ,4,test
9043,Mariusz Pudzianowski,ISFJ,4,train
844595,Rami (BABYMONSTER),ISFJ,4,train
40854,Park Bo-young,ISFJ,4,train
312475,Zé Felipe,ISFJ,3,train
11082,Gianluigi Buffon,ISFJ,4,train
380545,Shunsuke Michieda,ISFJ,4,train
152020,Joshua Tomar,ISFJ,4,train
45104,Sandy (Sandy & Junior),ISFJ,4,train
71295,Yeoreum (WJSN),ISFJ,4,val
141111,Shivani Paliwal (Now United),ISFJ,3,train
393447,Clarissa Müller,ISFJ,3,train
111473,Phillipa Soo,ISFJ,4,train
19005,Hongseok (PENTAGON),ISFJ,4,train
232858,Yuki (Purple Kiss),ISFJ,4,train
34930,Seunghee (CLC),ISFJ,3,train
47845,Michel Teló,ISFJ,4,train
20854,Alexis Bledel,ISFJ,4,val
11411,Yasujiro Ozu,ISFJ,4,train
